uni_id,unique_id_count
4143_UOV,94
3447_UOV,94
4106_UOV,94
3445_UOV,93
4141_UOV,85
3436_UOV,85
3332_UOV,82
4168_UOV,81
4328_UOV,78
3442_UOV,77
3424_UOV,74
3425_UOV,71
4659_UOV,70
4027_UOV,67
4332_UOV,65
4330_UOV,65
3435_UOV,65
4712_UOV,62
4715_UOV,62
4157_UOV,61
3438_UOV,61
4701_UOV,61
4707_UOV,61
4713_UOV,60
4115_UOV,60
4703_UOV,60
4710_UOV,58
3444_UOV,58
3426_UOV,58
4114_UOV,58
4326_UOV,57
4706_UOV,57
4709_UOV,57
4711_UOV,56
4704_UOV,55
4165_UOV,49
4170_UOV,47
3427_UOV,47
4161_UOV,47
4119_UOV,46
4173_UOV,46
4162_UOV,46
3512_UOV,46
4169_UOV,45
6069_UOV,44
6068_UOV,44
6019_UOV,44
6023_UOV,43
6057_UOV,43
6018_UOV,43
6051_UOV,43
6052_UOV,43
6063_UOV,43
6058_UOV,43
6061_UOV,43
6014_UOV,43
6065_UOV,43
6066_UOV,43
6071_UOV,43
6074_UOV,43
6015_UOV,43
6077_UOV,43
4708_UOV,43
6008_UOV,43
6003_UOV,43
6007_UOV,43
6001_UOV,43
6009_UOV,43
6010_UOV,43
6011_UOV,43
6076_UOV,42
6024_UOV,42
6025_UOV,42
6006_UOV,42
6053_UOV,42
6072_UOV,42
6002_UOV,42
6073_UOV,41
6067_UOV,41
6013_UOV,41
6060_UOV,41
6016_UOV,41
6055_UOV,41
6054_UOV,41
6026_UOV,41
6064_UOV,40
4322_UOV,40
6070_UOV,40
6021_UOV,40
4309_UOV,38
6027_UOV,32
4705_UOV,28
4022_UOV,27
4041_UOV,12
4325_UOV,1
